time,open,high,low,close,tick_volume,spread,real_volume
2024-12-19 08:30:00,1.03865,1.03875,1.03812,1.03842,1694,12,0
2024-12-19 09:00:00,1.0384,1.04086,1.0384,1.03979,2814,12,0
2024-12-19 09:30:00,1.03979,1.03998,1.03897,1.03944,2387,12,0
2024-12-19 10:00:00,1.03944,1.04045,1.03898,1.03992,3213,12,0
2024-12-19 10:30:00,1.03992,1.04086,1.0391,1.04076,3147,12,0
2024-12-19 11:00:00,1.04076,1.04194,1.04073,1.04193,3046,12,0
2024-12-19 11:30:00,1.04192,1.04217,1.04078,1.04118,3052,12,0
2024-12-19 12:00:00,1.04117,1.04151,1.04032,1.04091,2429,12,0
2024-12-19 12:30:00,1.04091,1.04132,1.04038,1.04046,2005,12,0
2024-12-19 13:00:00,1.04046,1.04146,1.04043,1.041,1772,12,0
2024-12-19 13:30:00,1.04097,1.04117,1.03992,1.04027,2003,12,0
2024-12-19 14:00:00,1.04027,1.04079,1.0398,1.03999,3418,12,0
2024-12-19 14:30:00,1.03999,1.04096,1.039,1.0393,3563,12,0
2024-12-19 15:00:00,1.03929,1.04111,1.03852,1.04064,3669,12,0
2024-12-19 15:30:00,1.04059,1.04134,1.0394,1.03982,5197,12,0
2024-12-19 16:00:00,1.03982,1.04065,1.03931,1.03993,3479,12,0
2024-12-19 16:30:00,1.03993,1.04044,1.03942,1.0395,3616,12,0
2024-12-19 17:00:00,1.0395,1.04012,1.03895,1.03992,3895,12,0
2024-12-19 17:30:00,1.03992,1.04003,1.03762,1.0379,4466,12,0
2024-12-19 18:00:00,1.03791,1.03838,1.03677,1.03818,3755,12,0
2024-12-19 18:30:00,1.03818,1.03837,1.03555,1.0356,2679,12,0
2024-12-19 19:00:00,1.03561,1.03756,1.03539,1.03736,2804,12,0
2024-12-19 19:30:00,1.03736,1.03736,1.03584,1.03609,2175,12,0
2024-12-19 20:00:00,1.0360800000000001,1.03718,1.03545,1.03677,2209,12,0
2024-12-19 20:30:00,1.03677,1.03748,1.03644,1.03734,1822,12,0
2024-12-19 21:00:00,1.03734,1.03765,1.03626,1.03646,1974,12,0
2024-12-19 21:30:00,1.03646,1.03674,1.03607,1.03607,1214,12,0
2024-12-19 22:00:00,1.0360800000000001,1.0368,1.0358,1.03665,1628,12,0
2024-12-19 22:30:00,1.03665,1.03685,1.03636,1.03674,1013,12,0
2024-12-19 23:00:00,1.03674,1.03674,1.03601,1.03626,397,12,0
2024-12-19 23:30:00,1.03626,1.03639,1.03603,1.03606,614,13,0
2024-12-20 00:00:00,1.03595,1.03626,1.03584,1.03625,157,35,0
2024-12-20 00:30:00,1.03623,1.03643,1.03597,1.03637,266,25,0
2024-12-20 01:00:00,1.03641,1.03647,1.03601,1.03612,423,14,0
2024-12-20 01:30:00,1.03611,1.03639,1.03604,1.03637,393,13,0
2024-12-20 02:00:00,1.03636,1.03685,1.03617,1.0366,804,13,0
2024-12-20 02:30:00,1.0366,1.03663,1.0361,1.03644,909,12,0
2024-12-20 03:00:00,1.03645,1.0365199999999999,1.03579,1.03628,1064,12,0
2024-12-20 03:30:00,1.03628,1.0366900000000001,1.03623,1.03628,704,12,0
2024-12-20 04:00:00,1.03628,1.03641,1.03595,1.03635,699,13,0
2024-12-20 04:30:00,1.03636,1.03636,1.03593,1.03628,689,12,0
2024-12-20 05:00:00,1.03628,1.03649,1.03607,1.03619,684,12,0
2024-12-20 05:30:00,1.0362,1.03627,1.03584,1.03612,647,12,0
2024-12-20 06:00:00,1.03613,1.03622,1.03592,1.03602,494,12,0
2024-12-20 06:30:00,1.03602,1.03623,1.03577,1.0358,508,12,0
2024-12-20 07:00:00,1.0358,1.03612,1.03561,1.03578,552,12,0
2024-12-20 07:30:00,1.03578,1.0366,1.03559,1.03656,610,12,0
2024-12-20 08:00:00,1.03656,1.03693,1.03421,1.03613,3247,12,0
2024-12-20 08:30:00,1.03613,1.03765,1.03604,1.03741,1810,12,0
2024-12-20 09:00:00,1.03745,1.03812,1.03717,1.03773,2549,12,0
2024-12-20 09:30:00,1.03772,1.03845,1.03719,1.03822,2637,12,0
2024-12-20 10:00:00,1.03821,1.03978,1.03774,1.0394,3141,12,0
2024-12-20 10:30:00,1.0394,1.03973,1.03896,1.03916,2782,12,0
2024-12-20 11:00:00,1.03915,1.03917,1.03774,1.03819,2597,12,0
2024-12-20 11:30:00,1.03817,1.0386,1.03752,1.03821,2054,12,0
2024-12-20 12:00:00,1.03821,1.03895,1.03804,1.0386,1742,12,0
2024-12-20 12:30:00,1.0386,1.03924,1.03827,1.0391,1693,12,0
2024-12-20 13:00:00,1.0391,1.03912,1.03789,1.03873,1835,12,0
2024-12-20 13:30:00,1.03873,1.03969,1.03865,1.03908,1546,12,0
2024-12-20 14:00:00,1.03911,1.03979,1.03901,1.03974,1666,12,0
2024-12-20 14:30:00,1.03975,1.03998,1.03872,1.03889,2126,12,0
2024-12-20 15:00:00,1.03889,1.04004,1.0387,1.0397,2255,12,0
2024-12-20 15:30:00,1.03977,1.04184,1.03973,1.04067,5521,12,0
2024-12-20 16:00:00,1.04064,1.04083,1.03883,1.03918,2999,12,0
2024-12-20 16:30:00,1.03917,1.03973,1.03852,1.03931,3816,12,0
2024-12-20 17:00:00,1.03934,1.04067,1.03909,1.03936,3857,12,0
2024-12-20 17:30:00,1.03935,1.04065,1.03904,1.03962,4510,12,0
2024-12-20 18:00:00,1.03961,1.04184,1.03953,1.04117,4222,12,0
2024-12-20 18:30:00,1.04116,1.04348,1.04116,1.04273,3886,12,0
2024-12-20 19:00:00,1.04273,1.04442,1.04248,1.04376,3624,12,0
2024-12-20 19:30:00,1.04376,1.04376,1.0427,1.0428,2976,12,0
2024-12-20 20:00:00,1.04279,1.04322,1.04231,1.0423499999999999,1822,12,0
2024-12-20 20:30:00,1.04236,1.04423,1.04214,1.0436,2033,12,0
2024-12-20 21:00:00,1.04358,1.0444,1.04332,1.04428,1696,13,0
2024-12-20 21:30:00,1.04428,1.04468,1.04398,1.0444,1795,12,0
2024-12-20 22:00:00,1.04439,1.04465,1.04377,1.0443500000000001,1460,12,0
2024-12-20 22:30:00,1.0443500000000001,1.0443500000000001,1.04279,1.04281,2092,12,0
2024-12-20 23:00:00,1.0428,1.04328,1.04244,1.04247,915,13,0
2024-12-20 23:30:00,1.04247,1.04283,1.04212,1.04263,664,14,0
2024-12-23 00:00:00,1.04279,1.0436,1.04259,1.04354,182,19,0
2024-12-23 00:30:00,1.04356,1.04444,1.04293,1.04312,433,23,0
2024-12-23 01:00:00,1.04311,1.0442,1.04304,1.0431,1138,13,0
2024-12-23 01:30:00,1.04309,1.04335,1.0429599999999999,1.04329,431,12,0
2024-12-23 02:00:00,1.04329,1.04359,1.04328,1.04348,642,13,0
2024-12-23 02:30:00,1.04346,1.04348,1.04301,1.04312,535,12,0
2024-12-23 03:00:00,1.04312,1.04319,1.04261,1.04303,636,12,0
2024-12-23 03:30:00,1.04303,1.0437400000000001,1.04303,1.04351,614,12,0
2024-12-23 04:00:00,1.04351,1.04402,1.04351,1.04389,704,13,0
2024-12-23 04:30:00,1.04389,1.04424,1.04382,1.04399,621,12,0
2024-12-23 05:00:00,1.04399,1.04405,1.04378,1.04395,417,13,0
2024-12-23 05:30:00,1.04395,1.04419,1.04376,1.04387,422,13,0
2024-12-23 06:00:00,1.04387,1.0441799999999999,1.0438,1.04408,535,13,0
2024-12-23 06:30:00,1.04408,1.04446,1.04396,1.04422,423,13,0
2024-12-23 07:00:00,1.04423,1.04436,1.04394,1.04406,475,12,0
2024-12-23 07:30:00,1.04406,1.04423,1.04388,1.04394,375,12,0
2024-12-23 08:00:00,1.04393,1.04415,1.0435,1.04358,596,12,0
2024-12-23 08:30:00,1.0435699999999999,1.0438,1.04325,1.04331,716,12,0
2024-12-23 09:00:00,1.04331,1.04361,1.04298,1.04315,988,12,0
2024-12-23 09:30:00,1.04314,1.04315,1.04105,1.0412,1938,12,0
2024-12-23 10:00:00,1.0412,1.04176,1.04065,1.04102,1481,12,0
2024-12-23 10:30:00,1.04102,1.04181,1.04076,1.04173,1378,12,0
2024-12-23 11:00:00,1.0417399999999999,1.04189,1.04108,1.04177,1535,12,0
2024-12-23 11:30:00,1.04176,1.04187,1.04065,1.04072,1295,12,0
2024-12-23 12:00:00,1.04072,1.0409,1.04017,1.04035,1483,12,0
2024-12-23 12:30:00,1.04037,1.04038,1.0386,1.03892,1965,12,0
2024-12-23 13:00:00,1.03891,1.03994,1.03891,1.03978,1272,12,0
2024-12-23 13:30:00,1.03976,1.04005,1.03867,1.03994,1844,12,0
2024-12-23 14:00:00,1.03994,1.04007,1.0385,1.0389,1536,12,0
2024-12-23 14:30:00,1.03888,1.03978,1.03883,1.03947,1829,12,0
2024-12-23 15:00:00,1.03947,1.03983,1.03876,1.03962,1890,12,0
2024-12-23 15:30:00,1.03963,1.04023,1.03903,1.03988,2324,12,0
2024-12-23 16:00:00,1.03989,1.04079,1.03974,1.04016,2290,12,0
2024-12-23 16:30:00,1.04016,1.04017,1.03908,1.03923,2539,12,0
2024-12-23 17:00:00,1.03929,1.03954,1.03835,1.03901,3104,12,0
2024-12-23 17:30:00,1.03899,1.0396,1.03885,1.03901,2803,12,0
2024-12-23 18:00:00,1.03901,1.03991,1.03886,1.03963,2278,12,0
2024-12-23 18:30:00,1.03963,1.04096,1.03962,1.04071,1808,12,0
2024-12-23 19:00:00,1.04071,1.04172,1.0406,1.0407,1841,12,0
2024-12-23 19:30:00,1.04068,1.04068,1.03956,1.03967,2199,13,0
2024-12-23 20:00:00,1.03969,1.041,1.03967,1.04091,1447,12,0
2024-12-23 20:30:00,1.04091,1.04118,1.04044,1.0408,1249,12,0
2024-12-23 21:00:00,1.0408,1.04085,1.03985,1.04,1088,12,0
2024-12-23 21:30:00,1.04,1.04117,1.04,1.04105,1873,12,0
2024-12-23 22:00:00,1.04104,1.04134,1.04024,1.04055,1611,13,0
2024-12-23 22:30:00,1.04055,1.04078,1.04031,1.04052,957,13,0
2024-12-23 23:00:00,1.04054,1.04063,1.04034,1.04048,499,13,0
2024-12-23 23:30:00,1.04047,1.04073,1.04007,1.04007,676,15,0
2024-12-24 00:00:00,1.04014,1.04051,1.03998,1.04046,206,45,0
2024-12-24 00:30:00,1.04046,1.04053,1.04005,1.04033,152,32,0
2024-12-24 01:00:00,1.04029,1.04074,1.04029,1.04064,625,16,0
2024-12-24 01:30:00,1.04064,1.04071,1.04027,1.04035,460,15,0
2024-12-24 02:00:00,1.04035,1.0404,1.03979,1.03991,425,12,0
2024-12-24 02:30:00,1.0399,1.03998,1.03973,1.03996,359,13,0
2024-12-24 03:00:00,1.03997,1.04042,1.03992,1.04002,358,12,0
2024-12-24 03:30:00,1.04003,1.04027,1.03996,1.0402,359,12,0
2024-12-24 04:00:00,1.0402,1.0408,1.04016,1.04023,461,13,0
2024-12-24 04:30:00,1.04023,1.04023,1.03959,1.03989,484,13,0
2024-12-24 05:00:00,1.03989,1.03996,1.03941,1.03947,479,13,0
2024-12-24 05:30:00,1.03947,1.03965,1.03879,1.03903,442,12,0
2024-12-24 06:00:00,1.03902,1.03949,1.03902,1.03947,414,12,0
2024-12-24 06:30:00,1.03947,1.03963,1.0394,1.03957,364,13,0
2024-12-24 07:00:00,1.03957,1.03969,1.0393,1.03938,358,13,0
2024-12-24 07:30:00,1.03938,1.03965,1.03931,1.03962,430,13,0
2024-12-24 08:00:00,1.03962,1.03978,1.03919,1.03955,359,12,0
2024-12-24 08:30:00,1.03955,1.03967,1.03925,1.03953,439,12,0
2024-12-24 09:00:00,1.0395,1.03978,1.03927,1.03953,501,13,0
